case,age,sex,hispanic,race1,race2,race3,race4,race5,zip,licstate,drhgt_in,weight,noncdl,noncdltype,x,y
59,45,1,0.0,0.0,,,,,98118.0,53,72.0,190.0,6.0,1.0,47.540246,-122.268545
60,70,1,7.0,1.0,,,,,98682.0,53,65.0,170.0,1.0,1.0,45.673209,-122.481745
60,41,2,0.0,0.0,,,,,98682.0,53,63.0,165.0,6.0,1.0,45.673209,-122.481745
61,27,1,0.0,0.0,,,,,97006.0,41,71.0,170.0,6.0,1.0,45.517009,-122.859817
62,57,1,7.0,1.0,,,,,98507.0,53,66.0,200.0,6.0,1.0,,
63,45,1,7.0,2.0,,,,,98040.0,53,71.0,170.0,6.0,1.0,47.567779,-122.232795
64,53,1,0.0,0.0,,,,,98903.0,53,63.0,165.0,6.0,1.0,46.543655,-121.023317
65,32,2,7.0,1.0,,,,,99336.0,53,67.0,208.0,6.0,1.0,46.21405,-119.175728
66,64,1,0.0,0.0,,,,,98310.0,53,78.0,200.0,6.0,1.0,47.591896,-122.626241
67,57,2,7.0,1.0,,,,,98648.0,53,71.0,240.0,6.0,1.0,45.706172,-121.956388
67,61,1,0.0,0.0,,,,,99362.0,53,70.0,245.0,6.0,1.0,46.101083,-118.313609
67,40,1,0.0,0.0,,,,,59932.0,30,,999.0,6.0,1.0,48.057999,-114.192423
68,51,2,0.0,0.0,,,,,99338.0,53,66.0,155.0,6.0,1.0,46.147859,-119.273473
69,41,2,7.0,1.0,,,,,98604.0,53,61.0,185.0,6.0,1.0,45.805747,-122.510777
69,31,2,7.0,1.0,,,,,98606.0,53,60.0,160.0,6.0,1.0,45.729741,-122.456373
70,27,2,7.0,201.0,203.0,,,,98466.0,53,64.0,115.0,1.0,1.0,47.224432,-122.541082
71,30,2,7.0,1.0,,,,,98502.0,53,66.0,150.0,6.0,1.0,47.08739,-123.022009
74,23,1,7.0,38.0,,,,,98118.0,53,77.0,230.0,6.0,1.0,47.540246,-122.268545
74,47,1,0.0,0.0,,,,,98108.0,53,68.0,170.0,6.0,1.0,47.534862,-122.305794
75,42,1,0.0,0.0,,,,,98270.0,53,62.0,108.0,6.0,1.0,48.056723,-122.146904
76,38,1,7.0,1.0,,,,,98685.0,53,73.0,220.0,6.0,1.0,45.715211,-122.693165
76,34,1,0.0,0.0,,,,,98683.0,53,70.0,170.0,6.0,1.0,45.603287,-122.51017
77,57,1,7.0,1.0,,,,,98604.0,53,70.0,190.0,6.0,1.0,45.805747,-122.510777
77,18,2,0.0,0.0,,,,,98629.0,53,63.0,157.0,6.0,2.0,45.877319,-122.619409
78,65,1,7.0,1.0,,,,,98584.0,53,70.0,240.0,6.0,1.0,47.238866,-123.145661
79,32,1,0.0,0.0,,,,,98682.0,53,65.0,200.0,6.0,1.0,45.673209,-122.481745
80,35,1,1.0,98.0,,,,,99350.0,53,72.0,235.0,6.0,1.0,46.183349,-119.696208
80,43,1,0.0,0.0,,,,,83629.0,16,70.0,192.0,6.0,1.0,43.911871,-116.130418
82,44,2,7.0,1.0,,,,,98444.0,53,62.0,150.0,6.0,1.0,47.153041,-122.448831
83,32,1,7.0,1.0,,,,,99031.0,53,71.0,220.0,6.0,1.0,47.423494,-117.362419
83,48,1,0.0,0.0,,,,,99206.0,53,73.0,195.0,6.0,1.0,47.629296,-117.254657
85,52,2,7.0,1.0,,,,,99141.0,53,62.0,176.0,6.0,1.0,48.73699,-118.138691
86,31,2,1.0,98.0,,,,,98499.0,53,59.0,119.0,6.0,1.0,47.168693,-122.503347
86,46,1,0.0,0.0,,,,,98532.0,53,69.0,220.0,6.0,1.0,46.62629,-123.052671
87,44,2,0.0,0.0,,,,,98005.0,53,63.0,130.0,6.0,1.0,47.614533,-122.168798
88,35,1,0.0,0.0,,,,,98902.0,53,69.0,145.0,6.0,1.0,46.596673,-120.533851
89,25,1,0.0,0.0,,,,,98043.0,53,68.0,135.0,6.0,1.0,47.791111,-122.30779
91,20,1,0.0,0.0,,,,,98837.0,53,77.0,180.0,1.0,1.0,47.149902,-119.305972
92,56,1,0.0,0.0,,,,,98661.0,53,66.0,155.0,6.0,1.0,45.640067,-122.625018
93,52,2,7.0,1.0,,,,,98682.0,53,63.0,160.0,6.0,1.0,45.673209,-122.481745
93,48,1,0.0,0.0,,,,,98382.0,53,67.0,180.0,6.0,1.0,48.023189,-123.106245
94,38,2,7.0,1.0,,,,,98610.0,53,69.0,145.0,1.0,1.0,45.86589,-122.065218
95,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
96,61,2,7.0,1.0,,,,,98926.0,53,65.0,145.0,6.0,1.0,47.014195,-120.458691
97,30,1,7.0,1.0,,,,,98011.0,53,72.0,170.0,1.0,1.0,47.753344,-122.201952
98,24,1,0.0,0.0,,,,,99301.0,53,66.0,130.0,6.0,1.0,46.379233,-118.953781
98,66,1,1.0,1.0,,,,,99301.0,53,68.0,150.0,6.0,1.0,46.379233,-118.953781
99,29,1,0.0,0.0,,,,,98282.0,53,70.0,185.0,1.0,1.0,48.213258,-122.500085
99,62,1,7.0,1.0,,,,,98223.0,53,70.0,200.0,6.0,1.0,48.21712,-121.95354
100,19,1,7.0,1.0,,,,,98266.0,53,71.0,185.0,6.0,1.0,48.963594,-122.123034
101,62,1,7.0,1.0,,,,,98922.0,53,75.0,200.0,6.0,1.0,47.267033,-120.878981
102,62,1,0.0,0.0,,,,,98584.0,53,72.0,185.0,2.0,1.0,47.238866,-123.145661
103,32,1,7.0,68.0,,,,,98663.0,53,64.0,140.0,6.0,1.0,45.657396,-122.662726
104,67,1,7.0,1.0,,,,,98579.0,53,73.0,222.0,1.0,1.0,46.788202,-123.125481
104,52,1,0.0,0.0,,,,,98586.0,53,72.0,190.0,6.0,1.0,46.551443,-123.830811
105,34,2,1.0,203.0,201.0,,,,98902.0,53,61.0,120.0,1.0,1.0,46.596673,-120.533851
107,20,1,7.0,1.0,,,,,98055.0,53,70.0,237.0,1.0,1.0,47.446982,-122.201521
107,73,1,0.0,0.0,,,,,98055.0,53,70.0,175.0,6.0,1.0,47.446982,-122.201521
108,18,2,0.0,0.0,,,,,98082.0,53,63.0,157.0,6.0,1.0,,
109,27,2,0.0,0.0,,,,,98325.0,53,65.0,140.0,3.0,7.0,47.966641,-122.759706
110,21,1,0.0,0.0,,,,,99212.0,53,70.0,215.0,1.0,1.0,47.664705,-117.310362
110,27,1,7.0,1.0,,,,,99141.0,53,76.0,200.0,1.0,1.0,48.73699,-118.138691
111,21,1,0.0,0.0,,,,,98037.0,53,70.0,207.0,6.0,1.0,47.839223,-122.285464
112,18,2,7.0,1.0,,,,,98922.0,53,66.0,100.0,6.0,2.0,47.267033,-120.878981
113,26,1,0.0,0.0,,,,,98284.0,53,74.0,180.0,1.0,1.0,48.546832,-122.135222
113,40,1,0.0,0.0,,,,,98284.0,53,74.0,290.0,6.0,1.0,48.546832,-122.135222
114,20,1,7.0,2.0,,,,,97007.0,41,71.0,130.0,0.0,0.0,45.454271,-122.879619
115,39,1,7.0,1.0,,,,,98352.0,53,72.0,160.0,1.0,1.0,,
116,30,1,0.0,0.0,,,,,97217.0,41,66.0,180.0,6.0,1.0,45.601815,-122.700798
117,30,1,7.0,1.0,,,,,99206.0,53,73.0,160.0,1.0,1.0,47.629296,-117.254657
117,38,2,0.0,0.0,,,,,99207.0,53,68.0,200.0,6.0,1.0,47.68875,-117.387464
118,19,1,7.0,202.0,205.0,298.0,,,98375.0,53,75.0,148.0,6.0,1.0,47.103181,-122.333406
120,18,1,7.0,1.0,,,,,98338.0,53,69.0,112.0,0.0,0.0,47.034316,-122.276854
121,57,1,7.0,1.0,,,,,98168.0,53,70.0,200.0,6.0,1.0,47.489569,-122.29996
123,17,1,0.0,0.0,,,,,99207.0,53,72.0,155.0,0.0,0.0,47.68875,-117.387464
124,37,1,0.0,0.0,,,,,98208.0,53,76.0,250.0,6.0,1.0,47.901777,-122.186999
125,92,2,7.0,1.0,,,,,99003.0,53,61.0,150.0,6.0,1.0,47.920209,-117.292679
126,49,1,7.0,1.0,,,,,98579.0,53,70.0,230.0,6.0,1.0,46.788202,-123.125481
127,60,1,0.0,0.0,,,,,98290.0,53,65.0,160.0,6.0,1.0,47.955367,-121.978502
127,45,1,7.0,1.0,,,,,98072.0,53,72.0,205.0,6.0,1.0,47.760785,-122.130531
128,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
129,33,2,7.0,1.0,,,,,98407.0,53,62.0,190.0,6.0,1.0,47.290365,-122.517747
129,62,1,0.0,0.0,,,,,98059.0,53,65.0,125.0,6.0,1.0,47.499429,-122.110157
130,55,1,7.0,1.0,,,,,98371.0,53,73.0,240.0,6.0,1.0,47.199448,-122.323541
131,31,1,0.0,0.0,,,,,98252.0,53,72.0,200.0,1.0,1.0,48.07256,-121.689606
131,79,1,7.0,1.0,,,,,98022.0,53,66.0,150.0,1.0,1.0,47.216372,-121.912906
132,35,1,7.0,1.0,,,,,98366.0,53,72.0,170.0,1.0,1.0,47.541253,-122.577029
132,52,1,0.0,0.0,,,,,98366.0,53,67.0,150.0,6.0,1.0,47.541253,-122.577029
133,41,1,7.0,1.0,,,,,98408.0,53,76.0,220.0,6.0,1.0,47.197399,-122.446518
133,21,1,0.0,0.0,,,,,98404.0,53,70.0,165.0,6.0,1.0,47.208981,-122.411638
133,16,1,0.0,0.0,,,,,98404.0,53,74.0,140.0,6.0,2.0,47.208981,-122.411638
133,54,1,0.0,0.0,,,,,98444.0,53,68.0,160.0,6.0,1.0,47.153041,-122.448831
134,65,1,7.0,1.0,,,,,98052.0,53,69.0,212.0,6.0,1.0,47.68099,-122.120531
134,43,1,0.0,0.0,,,,,98168.0,53,66.0,120.0,6.0,1.0,47.489569,-122.29996
135,55,1,7.0,1.0,,,,,98499.0,53,72.0,175.0,6.0,1.0,47.168693,-122.503347
136,34,1,0.0,0.0,,,,,98816.0,53,67.0,170.0,6.0,1.0,48.0029,-120.33979
136,48,1,7.0,1.0,,,,,98816.0,53,72.0,205.0,6.0,1.0,48.0029,-120.33979
137,79,2,7.0,1.0,,,,,98370.0,53,64.0,143.0,6.0,1.0,47.753859,-122.626792
137,54,2,0.0,0.0,,,,,98363.0,53,59.0,140.0,6.0,1.0,48.003791,-123.823238
138,30,1,7.0,1.0,,,,,98391.0,53,72.0,140.0,6.0,1.0,47.177102,-122.166177
140,43,1,0.0,0.0,,,,,98513.0,53,66.0,240.0,6.0,1.0,46.97703,-122.733942
141,40,1,0.0,0.0,,,,,98366.0,53,,999.0,0.0,0.0,47.541253,-122.577029
142,26,1,2.0,201.0,206.0,,,,99352.0,53,70.0,165.0,6.0,1.0,46.25284,-119.287852
143,21,1,6.0,68.0,,,,,98204.0,53,72.0,180.0,6.0,1.0,47.901362,-122.260891
144,32,1,0.0,0.0,,,,,83501.0,16,76.0,260.0,6.0,1.0,46.208729,-116.913734
144,45,1,7.0,1.0,,,,,83871.0,16,71.0,190.0,6.0,1.0,46.741942,-116.74268
145,35,1,7.0,1.0,,,,,98277.0,53,76.0,235.0,6.0,1.0,48.316859,-122.622619
145,50,2,0.0,0.0,,,,,98277.0,53,68.0,211.0,6.0,1.0,48.316859,-122.622619
146,38,2,1.0,1.0,,,,,99349.0,53,69.0,134.0,6.0,1.0,46.731191,-119.700579
146,31,1,0.0,0.0,,,,,99349.0,53,70.0,225.0,6.0,1.0,46.731191,-119.700579
147,71,1,6.0,98.0,,,,,98938.0,53,72.0,190.0,6.0,1.0,46.388203,-120.094179
148,38,1,7.0,1.0,,,,,98444.0,53,68.0,215.0,1.0,1.0,47.153041,-122.448831
148,52,2,0.0,0.0,,,,,98377.0,53,64.0,150.0,6.0,1.0,46.525584,-121.916504
149,39,1,7.0,2.0,,,,,98312.0,53,77.0,220.0,1.0,1.0,47.573702,-122.786447
151,49,8,0.0,0.0,,,,,98027.0,53,64.0,162.0,6.0,1.0,47.493732,-121.998724
152,36,1,0.0,0.0,,,,,98373.0,53,73.0,160.0,6.0,1.0,47.148479,-122.324136
152,61,2,7.0,1.0,,,,,98125.0,53,61.0,139.0,6.0,1.0,47.716513,-122.295829
152,56,2,0.0,0.0,,,,,98115.0,53,62.0,152.0,6.0,1.0,47.685746,-122.281589
153,22,1,7.0,1.0,,,,,97006.0,41,71.0,210.0,1.0,1.0,45.517009,-122.859817
155,79,1,0.0,0.0,,,,,98444.0,53,73.0,190.0,6.0,1.0,47.153041,-122.448831
155,26,1,7.0,202.0,201.0,,,,98503.0,53,77.0,250.0,6.0,1.0,47.022032,-122.797103
156,21,1,7.0,1.0,,,,,98648.0,53,67.0,120.0,6.0,1.0,45.706172,-121.956388
158,62,1,0.0,0.0,,,,,98022.0,53,69.0,230.0,6.0,1.0,47.216372,-121.912906
160,19,1,7.0,1.0,,,,,98002.0,53,69.0,150.0,6.0,1.0,47.308286,-122.216812
161,63,1,7.0,1.0,,,,,98070.0,53,68.0,160.0,6.0,1.0,47.407196,-122.473322
161,57,2,0.0,0.0,,,,,98070.0,53,61.0,115.0,6.0,1.0,47.407196,-122.473322
162,30,1,7.0,1.0,,,,,99207.0,53,67.0,193.0,1.0,1.0,47.68875,-117.387464
162,52,8,0.0,0.0,,,,,99206.0,53,69.0,165.0,6.0,1.0,47.629296,-117.254657
163,17,1,0.0,0.0,,,,,98032.0,53,72.0,200.0,6.0,2.0,47.391942,-122.257192
164,87,1,7.0,1.0,,,,,98837.0,53,68.0,150.0,6.0,1.0,47.149902,-119.305972
164,59,1,7.0,1.0,,,,,98092.0,53,71.0,195.0,6.0,1.0,47.287074,-122.113839
165,25,1,0.0,0.0,,,,,99206.0,53,77.0,285.0,1.0,1.0,47.629296,-117.254657
165,42,1,7.0,1.0,,,,,99206.0,53,68.0,210.0,6.0,1.0,47.629296,-117.254657
166,15,2,7.0,1.0,,,,,98604.0,53,65.0,122.0,6.0,7.0,45.805747,-122.510777
167,42,1,7.0,1.0,,,,,98133.0,53,76.0,235.0,1.0,1.0,47.740485,-122.342826
167,32,2,0.0,0.0,,,,,98155.0,53,66.0,158.0,6.0,1.0,47.754413,-122.300477
168,69,1,7.0,1.0,,,,,98290.0,53,68.0,150.0,6.0,1.0,47.955367,-121.978502
169,58,1,7.0,1.0,,,,,98446.0,53,68.0,195.0,6.0,1.0,47.130032,-122.379451
169,31,1,0.0,0.0,,,,,98445.0,53,68.0,185.0,6.0,1.0,47.139967,-122.409902
170,48,1,0.0,0.0,,,,,98104.0,53,70.0,290.0,1.0,1.0,47.601884,-122.329459
171,23,1,7.0,1.0,,,,,98465.0,53,74.0,220.0,6.0,1.0,47.251761,-122.536065
172,68,1,1.0,98.0,,,,,98951.0,53,66.0,150.0,6.0,1.0,46.456028,-120.513604
172,22,1,0.0,0.0,,,,,98948.0,53,69.0,160.0,6.0,1.0,46.297854,-120.312566
173,30,1,1.0,98.0,,,,,0.0,99,,999.0,9.0,9.0,,
173,75,1,0.0,0.0,,,,,98229.0,53,72.0,140.0,6.0,1.0,48.696127,-122.413538
173,72,1,0.0,0.0,,,,,98848.0,53,72.0,200.0,6.0,1.0,47.168643,-119.842939
175,18,1,0.0,0.0,,,,,99006.0,53,73.0,216.0,6.0,2.0,47.984122,-117.502192
175,52,2,7.0,1.0,,,,,99006.0,53,65.0,137.0,6.0,1.0,47.984122,-117.502192
176,26,1,2.0,201.0,298.0,,,,98311.0,53,71.0,155.0,1.0,1.0,47.631197,-122.631017
177,33,1,7.0,1.0,,,,,98311.0,53,72.0,190.0,1.0,1.0,47.631197,-122.631017
178,51,1,7.0,1.0,,,,,99109.0,53,,999.0,0.0,0.0,48.292946,-117.698546
180,41,1,0.0,0.0,,,,,98499.0,53,75.0,175.0,6.0,1.0,47.168693,-122.503347
181,23,1,7.0,1.0,,,,,98674.0,53,67.0,165.0,6.0,7.0,45.951267,-122.665541
182,21,2,0.0,0.0,,,,,98277.0,53,61.0,128.0,6.0,1.0,48.316859,-122.622619
183,14,2,0.0,0.0,,,,,99320.0,53,,999.0,0.0,0.0,46.265888,-119.487243
184,46,1,7.0,1.0,,,,,98251.0,53,74.0,260.0,1.0,1.0,47.911529,-121.606417
185,37,1,0.0,0.0,,,,,99012.0,53,67.0,150.0,6.0,1.0,47.382042,-117.192777
185,72,1,0.0,0.0,,,,,99206.0,53,68.0,180.0,6.0,1.0,47.629296,-117.254657
186,90,1,7.0,1.0,,,,,99149.0,53,67.0,160.0,6.0,1.0,47.217126,-117.463958
187,28,1,7.0,2.0,,,,,98277.0,53,70.0,165.0,6.0,1.0,48.316859,-122.622619
187,19,1,0.0,0.0,,,,,98221.0,53,71.0,160.0,6.0,1.0,48.505025,-122.659285
188,70,2,0.0,0.0,,,,,98248.0,53,66.0,150.0,6.0,1.0,48.864419,-122.619419
189,36,1,7.0,1.0,,,,,98188.0,53,71.0,190.0,0.0,0.0,47.446413,-122.272098
190,43,1,7.0,1.0,,,,,98320.0,53,72.0,260.0,1.0,1.0,47.718543,-122.966923
191,29,1,0.0,0.0,,,,,99016.0,53,70.0,190.0,1.0,1.0,47.597285,-117.121042
191,44,1,7.0,1.0,,,,,99212.0,53,69.0,200.0,6.0,1.0,47.664705,-117.310362
191,33,1,0.0,0.0,,,,,83854.0,16,69.0,210.0,0.0,0.0,47.71934,-116.967308
192,22,1,0.0,0.0,,,,,98591.0,53,71.0,145.0,6.0,1.0,46.442319,-122.747383
192,22,1,1.0,3.0,,,,,98951.0,53,66.0,173.0,1.0,1.0,46.456028,-120.513604
193,62,1,7.0,1.0,,,,,98338.0,53,73.0,260.0,6.0,1.0,47.034316,-122.276854
194,74,1,7.0,1.0,,,,,98012.0,53,71.0,210.0,6.0,1.0,47.841376,-122.198939
195,81,1,7.0,1.0,,,,,99224.0,53,73.0,240.0,6.0,1.0,47.65241,-117.526046
195,24,2,0.0,0.0,,,,,98841.0,53,66.0,135.0,6.0,1.0,48.359648,-119.268574
195,62,1,0.0,0.0,,,,,99202.0,53,73.0,250.0,6.0,1.0,47.657497,-117.37897
195,67,1,0.0,0.0,,,,,99212.0,53,73.0,250.0,6.0,1.0,47.664705,-117.310362
195,29,1,0.0,0.0,,,,,7021.0,34,73.0,999.0,6.0,1.0,40.828127,-74.276197
196,24,1,0.0,0.0,,,,,98660.0,53,69.0,199.0,0.0,0.0,45.678996,-122.720499
196,37,1,0.0,0.0,,,,,98532.0,53,68.0,165.0,6.0,1.0,46.62629,-123.052671
197,22,1,1.0,1.0,,,,,98848.0,53,65.0,145.0,1.0,1.0,47.168643,-119.842939
198,58,1,7.0,1.0,,,,,98930.0,53,70.0,265.0,6.0,1.0,46.2691,-119.891977
198,24,1,0.0,0.0,,,,,98837.0,53,68.0,140.0,6.0,1.0,47.149902,-119.305972
200,50,1,7.0,1.0,,,,,98546.0,53,68.0,200.0,0.0,0.0,47.319431,-122.924974
201,62,1,7.0,1.0,,,,,98363.0,53,70.0,230.0,6.0,1.0,48.003791,-123.823238
202,20,1,0.0,0.0,,,,,98022.0,53,60.0,103.0,6.0,1.0,47.216372,-121.912906
203,16,2,0.0,0.0,,,,,98445.0,53,64.0,180.0,6.0,2.0,47.139967,-122.409902
204,19,1,7.0,1.0,,,,,98387.0,53,74.0,140.0,0.0,0.0,47.060925,-122.388908
205,21,1,1.0,201.0,298.0,,,,98626.0,53,71.0,238.0,6.0,1.0,46.172049,-122.773959
205,22,2,0.0,0.0,,,,,98632.0,53,64.0,160.0,6.0,1.0,46.209509,-123.056153
206,76,1,7.0,1.0,,,,,97624.0,41,71.0,185.0,6.0,1.0,43.003246,-121.635689
207,30,1,6.0,98.0,,,,,98948.0,53,,999.0,0.0,0.0,46.297854,-120.312566
207,27,1,0.0,0.0,,,,,98951.0,53,70.0,225.0,6.0,1.0,46.456028,-120.513604
208,23,2,7.0,1.0,,,,,99129.0,53,62.0,135.0,0.0,0.0,48.015253,-118.192667
209,43,2,0.0,0.0,,,,,98003.0,53,66.0,190.0,6.0,1.0,47.304801,-122.316969
210,46,1,0.0,0.0,,,,,83814.0,16,70.0,180.0,6.0,1.0,47.685687,-116.627768
211,63,1,1.0,98.0,,,,,98951.0,53,66.0,220.0,6.0,1.0,46.456028,-120.513604
211,58,1,0.0,0.0,,,,,98902.0,53,74.0,240.0,6.0,1.0,46.596673,-120.533851
211,18,2,0.0,0.0,,,,,98951.0,53,65.0,147.0,6.0,2.0,46.456028,-120.513604
212,27,1,0.0,0.0,,,,,98346.0,53,69.0,140.0,6.0,1.0,47.820849,-122.525462
213,22,1,0.0,0.0,,,,,43004.0,39,74.0,200.0,6.0,1.0,40.017344,-82.798786
213,36,1,7.0,1.0,,,,,59935.0,30,,999.0,6.0,1.0,48.649762,-115.834835
214,75,1,0.0,0.0,,,,,98388.0,53,70.0,230.0,6.0,1.0,47.20974,-122.684422
214,18,2,0.0,0.0,,,,,98248.0,53,66.0,160.0,6.0,2.0,48.864419,-122.619419
215,56,1,7.0,1.0,,,,,99009.0,53,74.0,230.0,6.0,1.0,48.026086,-117.252446
216,21,1,7.0,1.0,,,,,99201.0,53,63.0,115.0,6.0,1.0,47.66236,-117.437255
217,61,2,0.0,0.0,,,,,98383.0,53,64.0,110.0,6.0,1.0,47.661688,-122.715469
217,61,1,0.0,0.0,,,,,98383.0,53,68.0,155.0,6.0,1.0,47.661688,-122.715469
217,30,1,7.0,1.0,,,,,98383.0,53,69.0,205.0,6.0,1.0,47.661688,-122.715469
218,39,1,7.0,1.0,,,,,98405.0,53,71.0,200.0,6.0,1.0,47.245647,-122.472399
218,43,2,0.0,0.0,,,,,98406.0,53,61.0,110.0,6.0,1.0,47.264107,-122.512591
219,58,1,0.0,0.0,,,,,98037.0,53,67.0,155.0,6.0,1.0,47.839223,-122.285464
220,38,1,7.0,1.0,,,,,98223.0,53,74.0,245.0,6.0,1.0,48.21712,-121.95354
221,35,1,7.0,1.0,,,,,99206.0,53,76.0,220.0,0.0,0.0,47.629296,-117.254657
222,47,1,0.0,0.0,,,,,0.0,95,,999.0,9.0,9.0,,
222,67,2,7.0,7.0,,,,,98295.0,53,68.0,178.0,6.0,1.0,48.984027,-122.193118
223,34,1,6.0,98.0,,,,,98902.0,53,76.0,260.0,6.0,1.0,46.596673,-120.533851
224,19,2,0.0,0.0,,,,,98902.0,53,65.0,160.0,1.0,1.0,46.596673,-120.533851
225,38,8,1.0,1.0,,,,,98948.0,53,67.0,180.0,6.0,1.0,46.297854,-120.312566
226,18,1,7.0,1.0,,,,,99171.0,53,74.0,165.0,6.0,1.0,47.098248,-117.65389
227,57,1,7.0,1.0,,,,,98003.0,53,70.0,243.0,6.0,1.0,47.304801,-122.316969
227,58,8,0.0,0.0,,,,,98422.0,53,72.0,190.0,6.0,1.0,47.290368,-122.392395
228,37,2,7.0,3.0,,,,,98346.0,53,61.0,223.0,6.0,1.0,47.820849,-122.525462
229,55,1,0.0,0.0,,,,,85086.0,4,73.0,185.0,6.0,1.0,33.816137,-112.119971
230,55,1,0.0,0.0,,,,,98404.0,53,67.0,195.0,6.0,1.0,47.208981,-122.411638
231,19,1,0.0,0.0,,,,,99202.0,53,68.0,170.0,6.0,2.0,47.657497,-117.37897
232,14,1,1.0,98.0,,,,,98944.0,53,,999.0,0.0,0.0,46.497628,-119.626676
232,20,1,0.0,0.0,,,,,98938.0,53,67.0,172.0,6.0,1.0,46.388203,-120.094179
233,74,1,6.0,1.0,,,,,99344.0,53,66.0,200.0,6.0,1.0,46.820069,-119.178054
233,48,1,0.0,0.0,,,,,99344.0,53,72.0,180.0,6.0,1.0,46.820069,-119.178054
234,29,2,0.0,0.0,,,,,98370.0,53,62.0,175.0,6.0,1.0,47.753859,-122.626792
234,57,1,7.0,1.0,,,,,98312.0,53,74.0,245.0,6.0,1.0,47.573702,-122.786447
235,75,1,0.0,0.0,,,,,98812.0,53,72.0,220.0,6.0,1.0,48.15237,-119.743479
235,49,1,7.0,1.0,,,,,98815.0,53,75.0,230.0,6.0,1.0,47.460575,-120.478283
236,30,1,7.0,1.0,,,,,97756.0,41,69.0,165.0,6.0,1.0,44.283326,-121.216724
237,41,1,0.0,0.0,,,,,98848.0,53,64.0,188.0,6.0,1.0,47.168643,-119.842939
237,30,1,0.0,0.0,,,,,98848.0,53,74.0,195.0,6.0,1.0,47.168643,-119.842939
238,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
239,22,1,0.0,0.0,,,,,99998.0,53,71.0,150.0,0.0,0.0,,
239,73,1,0.0,0.0,,,,,98840.0,53,76.0,220.0,6.0,1.0,48.315129,-119.579942
240,34,2,7.0,1.0,,,,,98349.0,53,65.0,150.0,1.0,1.0,47.273147,-122.764515
241,60,1,7.0,1.0,,,,,98935.0,53,73.0,210.0,6.0,1.0,46.132575,-120.086236
241,33,1,0.0,0.0,,,,,99301.0,53,71.0,183.0,6.0,1.0,46.379233,-118.953781
242,24,2,0.0,0.0,,,,,94509.0,6,62.0,110.0,6.0,1.0,37.996501,-121.812301
243,23,1,0.0,0.0,,,,,98051.0,53,63.0,147.0,6.0,1.0,47.34621,-121.881291
244,40,1,7.0,1.0,,,,,83854.0,16,73.0,233.0,1.0,1.0,47.71934,-116.967308
245,34,2,0.0,0.0,,,,,98382.0,53,60.0,270.0,6.0,1.0,48.023189,-123.106245
245,64,1,0.0,0.0,,,,,98362.0,53,71.0,180.0,6.0,1.0,47.930621,-123.365101
246,54,8,7.0,1.0,,,,,98579.0,53,72.0,170.0,6.0,1.0,46.788202,-123.125481
247,17,1,7.0,1.0,,,,,98236.0,53,67.0,135.0,6.0,2.0,47.948393,-122.412822
247,40,1,0.0,0.0,,,,,98857.0,53,78.0,270.0,6.0,1.0,46.982733,-119.057609
248,76,1,0.0,0.0,,,,,98577.0,53,68.0,175.0,6.0,1.0,46.641849,-123.610389
248,37,8,7.0,1.0,,,,,98532.0,53,67.0,155.0,6.0,1.0,46.62629,-123.052671
249,56,1,7.0,1.0,,,,,98832.0,53,68.0,220.0,1.0,1.0,47.37163,-119.024249
249,26,2,0.0,0.0,,,,,98611.0,53,65.0,130.0,6.0,1.0,46.305133,-122.900688
250,42,1,7.0,3.0,,,,,98059.0,53,68.0,195.0,6.0,1.0,47.499429,-122.110157
250,53,1,0.0,0.0,,,,,98058.0,53,73.0,205.0,6.0,1.0,47.442737,-122.123973
251,63,2,0.0,0.0,,,,,99217.0,53,67.0,109.0,1.0,1.0,47.740709,-117.261376
251,30,1,0.0,0.0,,,,,99207.0,53,65.0,120.0,1.0,1.0,47.68875,-117.387464
252,31,2,0.0,0.0,,,,,98033.0,53,67.0,135.0,6.0,1.0,47.675982,-122.193578
253,29,1,6.0,98.0,,,,,98168.0,53,65.0,175.0,6.0,1.0,47.489569,-122.29996
254,77,1,7.0,1.0,,,,,98822.0,53,69.0,175.0,6.0,1.0,47.97957,-120.623828
255,34,1,7.0,1.0,,,,,84096.0,49,67.0,180.0,6.0,1.0,40.515787,-112.102309
256,18,1,0.0,0.0,,,,,98021.0,53,70.0,170.0,6.0,2.0,47.79253,-122.208207
257,37,8,6.0,1.0,,,,,93022.0,6,67.0,130.0,3.0,1.0,34.40778,-119.306554
258,34,1,7.0,1.0,,,,,98226.0,53,69.0,210.0,0.0,0.0,48.798606,-122.445693
259,59,1,7.0,1.0,,,,,98444.0,53,73.0,200.0,6.0,1.0,47.153041,-122.448831
260,23,1,0.0,0.0,,,,,98058.0,53,69.0,190.0,6.0,1.0,47.442737,-122.123973
260,33,1,7.0,48.0,,,,,98032.0,53,69.0,225.0,6.0,1.0,47.391942,-122.257192
260,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
261,55,2,7.0,1.0,,,,,98908.0,53,64.0,122.0,6.0,1.0,46.615206,-120.724113
262,69,1,7.0,1.0,,,,,99173.0,53,71.0,200.0,6.0,1.0,48.036972,-117.863003
